yyyymm,Index,D12,E12,b/m,tbl,AAA,BAA,lty,ntis,Rfree,infl,ltr,corpr,svar,csp,CRSP_SPvw,CRSP_SPvwx,MA_1_9,MA_1_12,MA_2_9,MA_2_12,MA_3_9,MA_3_12,MOM_1,MOM_2,MOM_3,MOM_6,MOM_9,MOM_12
193412,9.50 ,0.45000 ,0.49000 ,0.77374 ,0.00230 ,0.03810 ,0.06230 ,0.02930 ,0.02081 ,0.00010 ,-0.00741 ,0.01120 ,0.01010 ,0.00261 ,NaN,-0.00068 ,-0.00442 ,1,0,1,0,0,0,0,1,1,0,0,0
193501,9.10 ,0.45000 ,0.57000 ,0.79162 ,0.00200 ,0.03770 ,0.05980 ,0.02810 ,0.02100 ,0.00010 ,0.01493 ,0.01820 ,0.02110 ,0.00221 ,NaN,-0.04237 ,-0.04376 ,0,0,1,0,1,0,0,0,1,1,0,0
193502,8.74 ,0.45000 ,0.65000 ,0.78629 ,0.00190 ,0.03690 ,0.05950 ,0.02750 ,0.01471 ,0.00020 ,0.00735 ,0.00920 ,0.01410 ,0.00328 ,NaN,-0.03684 ,-0.04266 ,0,0,0,0,0,0,0,0,0,0,0,0
193503,8.47 ,0.45000 ,0.73000 ,0.80075 ,0.00150 ,0.03670 ,0.06200 ,0.02740 ,0.01205 ,0.00010 ,0.00000 ,0.00410 ,0.00430 ,0.00397 ,NaN,-0.03145 ,-0.03532 ,0,0,0,0,0,0,0,0,0,0,0,0
193504,9.28 ,0.44670 ,0.75670 ,0.73732 ,0.00150 ,0.03660 ,0.06130 ,0.02690 ,0.01909 ,0.00010 ,0.00730 ,0.00790 ,0.01120 ,0.00316 ,NaN,0.09649 ,0.09535 ,1,1,0,0,0,0,1,1,1,1,1,0
193505,9.58 ,0.44330 ,0.78330 ,0.72939 ,0.00150 ,0.03650 ,0.05940 ,0.02760 ,0.01930 ,0.00010 ,0.00000 ,-0.00570 ,0.00420 ,0.00288 ,NaN,0.03814 ,0.03306 ,1,1,1,1,0,0,1,1,1,1,1,0
193506,10.23 ,0.44000 ,0.81000 ,0.68182 ,0.00150 ,0.03610 ,0.05770 ,0.02700 ,0.01934 ,0.00010 ,-0.00725 ,0.00920 ,0.01120 ,0.00281 ,NaN,0.07053 ,0.06712 ,1,1,1,1,1,1,1,1,1,1,1,1
193507,11.08 ,0.44000 ,0.79330 ,0.63931 ,0.00150 ,0.03560 ,0.05670 ,0.02680 ,0.01741 ,0.00010 ,0.00000 ,0.00460 ,0.01110 ,0.00168 ,NaN,0.08381 ,0.08247 ,1,1,1,1,1,1,1,1,1,1,1,1
193508,11.32 ,0.44000 ,0.77670 ,0.63369 ,0.00160 ,0.03600 ,0.05580 ,0.02810 ,0.00498 ,0.00010 ,0.00000 ,-0.01330 ,-0.00420 ,0.00377 ,NaN,0.02657 ,0.02211 ,1,1,1,1,1,1,1,1,1,1,1,1
193509,11.59 ,0.44000 ,0.76000 ,0.61173 ,0.00200 ,0.03590 ,0.05530 ,0.02820 ,0.00803 ,0.00010 ,0.00000 ,0.00090 ,0.00000 ,0.00243 ,NaN,0.02553 ,0.02218 ,1,1,1,1,1,1,1,1,1,1,1,1
193510,12.46 ,0.45000 ,0.76000 ,0.57750 ,0.00200 ,0.03520 ,0.05540 ,0.02790 ,0.00295 ,0.00010 ,0.00000 ,0.00610 ,0.00420 ,0.00326 ,NaN,0.07180 ,0.07063 ,1,1,1,1,1,1,1,1,1,1,1,1
193511,12.95 ,0.46000 ,0.76000 ,0.56695 ,0.00160 ,0.03470 ,0.05430 ,0.02800 ,0.00222 ,0.00020 ,0.00730 ,0.00100 ,0.00690 ,0.00315 ,NaN,0.05194 ,0.04562 ,1,1,1,1,1,1,1,1,1,1,1,1
193512,13.43 ,0.47000 ,0.76000 ,0.55991 ,0.00150 ,0.03440 ,0.05300 ,0.02760 ,0.00869 ,0.00010 ,0.00000 ,0.00700 ,0.00830 ,0.00290 ,NaN,0.03989 ,0.03674 ,1,1,1,1,1,1,1,1,1,1,1,1
193601,14.31 ,0.48000 ,0.77000 ,0.53984 ,0.00200 ,0.03370 ,0.05000 ,0.02850 ,0.00891 ,0.00010 ,0.00000 ,0.00550 ,0.00820 ,0.00187 ,NaN,0.07183 ,0.07019 ,1,1,1,1,1,1,1,1,1,1,1,1
193602,14.55 ,0.49000 ,0.78000 ,0.52908 ,0.00200 ,0.03320 ,0.04800 ,0.02810 ,0.01376 ,0.00010 ,0.00000 ,0.00810 ,0.00540 ,0.00222 ,NaN,0.02246 ,0.01886 ,1,1,1,1,1,1,1,1,1,1,1,1
193603,14.92 ,0.50000 ,0.79000 ,0.52770 ,0.00200 ,0.03290 ,0.04860 ,0.02750 ,0.01346 ,0.00020 ,-0.00725 ,0.01060 ,0.00820 ,0.00500 ,NaN,0.02403 ,0.02146 ,1,1,1,1,1,1,1,1,1,1,1,1
193604,13.77 ,0.51670 ,0.82000 ,0.56635 ,0.00200 ,0.03290 ,0.04910 ,0.02740 ,0.01925 ,0.00020 ,0.00000 ,0.00350 ,0.00260 ,0.00576 ,NaN,-0.07759 ,-0.07836 ,1,1,1,1,1,1,0,0,0,1,1,1
193605,14.40 ,0.53330 ,0.85000 ,0.54049 ,0.00200 ,0.03270 ,0.04940 ,0.02730 ,0.01863 ,0.00020 ,0.00000 ,0.00400 ,0.00400 ,0.00291 ,NaN,0.05311 ,0.04697 ,1,1,1,1,1,1,1,0,0,1,1,1
193606,14.84 ,0.55000 ,0.88000 ,0.52318 ,0.00200 ,0.03240 ,0.04900 ,0.02730 ,0.02081 ,0.00030 ,0.00730 ,0.00210 ,0.00820 ,0.00157 ,NaN,0.03254 ,0.02951 ,1,1,1,1,1,1,1,1,0,1,1,1
193607,15.85 ,0.57000 ,0.90000 ,0.50042 ,0.00150 ,0.03230 ,0.04840 ,0.02710 ,0.02175 ,0.00010 ,0.00725 ,0.00600 ,0.00110 ,0.00157 ,NaN,0.07344 ,0.07236 ,1,1,1,1,1,1,1,1,1,1,1,1
193608,15.99 ,0.59000 ,0.92000 ,0.49612 ,0.00200 ,0.03210 ,0.04740 ,0.02640 ,0.01967 ,0.00020 ,0.00719 ,0.01110 ,0.00670 ,0.00262 ,NaN,0.01412 ,0.00893 ,1,1,1,1,1,1,1,1,1,1,1,1
193609,16.01 ,0.61000 ,0.94000 ,0.49160 ,0.00160 ,0.03180 ,0.04620 ,0.02680 ,0.02140 ,0.00010 ,0.00000 ,-0.00310 ,0.00670 ,0.00118 ,NaN,0.00482 ,0.00162 ,1,1,1,1,1,1,1,1,1,1,1,1
193610,17.21 ,0.64670 ,0.96670 ,0.46571 ,0.00130 ,0.03180 ,0.04540 ,0.02690 ,0.02180 ,0.00020 ,0.00000 ,0.00060 ,0.00250 ,0.00222 ,NaN,0.07628 ,0.07527 ,1,1,1,1,1,1,1,1,1,1,1,1
193611,17.28 ,0.68330 ,0.99330 ,0.45028 ,0.00110 ,0.03150 ,0.04520 ,0.02570 ,0.02284 ,0.00010 ,0.00000 ,0.02050 ,0.01090 ,0.00283 ,NaN,0.01067 ,-0.00032 ,1,1,1,1,1,1,1,1,1,1,1,1
193612,17.18 ,0.72000 ,1.02000 ,0.45859 ,0.00120 ,0.03100 ,0.04530 ,0.02550 ,0.02522 ,0.00000 ,0.00000 ,0.00380 ,0.00100 ,0.00150 ,NaN,-0.00383 ,-0.00729 ,1,1,1,1,1,1,0,0,1,1,1,1
193701,17.83 ,0.73000 ,1.05000 ,0.44657 ,0.00170 ,0.03100 ,0.04490 ,0.02580 ,0.02500 ,0.00010 ,0.00714 ,-0.00130 ,0.00240 ,0.00157 ,NaN,0.03665 ,0.03592 ,1,1,1,1,1,1,1,1,1,1,1,1
193702,18.09 ,0.74000 ,1.08000 ,0.44078 ,0.00150 ,0.03220 ,0.04530 ,0.02530 ,0.02521 ,0.00020 ,0.00000 ,0.00860 ,-0.00460 ,0.00131 ,NaN,0.01848 ,0.01535 ,1,1,1,1,1,1,1,1,1,1,1,1
193703,17.92 ,0.75000 ,1.11000 ,0.45867 ,0.00380 ,0.03320 ,0.04680 ,0.02850 ,0.03351 ,0.00010 ,0.00709 ,-0.04110 ,-0.01140 ,0.00311 ,NaN,-0.00351 ,-0.00624 ,1,1,1,1,1,1,0,1,1,1,1,1
193704,16.43 ,0.78000 ,1.13000 ,0.49062 ,0.00560 ,0.03420 ,0.04840 ,0.02840 ,0.02811 ,0.00030 ,0.00704 ,0.00390 ,0.00680 ,0.00547 ,NaN,-0.08065 ,-0.08149 ,0,0,1,1,1,1,0,0,0,0,1,1
193705,16.26 ,0.81000 ,1.15000 ,0.48938 ,0.00410 ,0.03330 ,0.04840 ,0.02820 ,0.02828 ,0.00060 ,0.00699 ,0.00530 ,0.00400 ,0.00359 ,0.00340 ,-0.00570 ,-0.01169 ,0,0,0,0,0,1,0,0,0,0,1,1
193706,15.40 ,0.84000 ,1.17000 ,0.50496 ,0.00360 ,0.03280 ,0.04930 ,0.02850 ,0.03127 ,0.00030 ,0.00000 ,-0.00180 ,0.00530 ,0.00298 ,0.00421 ,-0.05380 ,-0.05785 ,0,0,0,0,0,0,0,0,0,0,0,1
193707,16.98 ,0.81670 ,1.18670 ,0.46465 ,0.00280 ,0.03250 ,0.04910 ,0.02770 ,0.02722 ,0.00030 ,0.00694 ,0.01380 ,0.00390 ,0.00298 ,0.00363 ,0.09899 ,0.09801 ,0,1,0,0,0,0,1,1,1,0,0,1
193708,16.04 ,0.79330 ,1.20330 ,0.48193 ,0.00290 ,0.03240 ,0.04920 ,0.02860 ,0.03106 ,0.00020 ,0.00000 ,-0.01040 ,-0.00170 ,0.00214 ,0.00333 ,-0.05118 ,-0.05629 ,0,0,0,0,0,0,0,1,0,0,0,1
193709,13.76 ,0.77000 ,1.22000 ,0.55315 ,0.00310 ,0.03280 ,0.05160 ,0.02840 ,0.03585 ,0.00040 ,0.00690 ,0.00450 ,0.00250 ,0.01582 ,0.00334 ,-0.13961 ,-0.14368 ,0,0,0,0,0,0,0,0,0,0,0,0
193710,12.36 ,0.78000 ,1.19000 ,0.61742 ,0.00200 ,0.03270 ,0.05520 ,0.02830 ,0.04096 ,0.00020 ,0.00000 ,0.00420 ,0.00670 ,0.03172 ,0.00360 ,-0.10272 ,-0.10370 ,0,0,0,0,0,0,0,0,0,0,0,0
193711,11.11 ,0.79000 ,1.16000 ,0.69242 ,0.00090 ,0.03240 ,0.05820 ,0.02780 ,0.04203 ,0.00020 ,-0.00685 ,0.00960 ,0.00670 ,0.02197 ,0.00271 ,-0.08429 ,-0.10025 ,0,0,0,0,0,0,0,0,0,0,0,0
193712,10.55 ,0.80000 ,1.13000 ,0.70749 ,0.00110 ,0.03210 ,0.05730 ,0.02730 ,0.03178 ,0.00000 ,-0.00690 ,0.00820 ,0.00670 ,0.00695 ,0.00283 ,-0.04583 ,-0.05302 ,0,0,0,0,0,0,0,0,0,0,0,0
193801,10.69 ,0.79330 ,1.07670 ,0.70157 ,0.00100 ,0.03170 ,0.05890 ,0.02710 ,0.03880 ,0.00000 ,-0.01389 ,0.00570 ,0.00380 ,0.00975 ,0.00277 ,0.01216 ,0.01110 ,0,0,0,0,0,0,1,0,0,0,0,0
193802,11.34 ,0.78670 ,1.02330 ,0.65952 ,0.00080 ,0.03200 ,0.05970 ,0.02680 ,0.03225 ,0.00000 ,-0.00704 ,0.00520 ,0.00100 ,0.00777 ,0.00213 ,0.06576 ,0.06113 ,0,0,0,0,0,0,1,1,1,0,0,0
193803,8.50 ,0.78000 ,0.97000 ,0.89237 ,0.00080 ,0.03220 ,0.06300 ,0.02730 ,0.03385 ,-0.00010 ,0.00000 ,-0.00370 ,-0.00870 ,0.01507 ,0.00296 ,-0.25411 ,-0.25795 ,0,0,0,0,0,0,0,0,0,0,0,0
193804,9.70 ,0.76670 ,0.90330 ,0.79079 ,0.00090 ,0.03300 ,0.06470 ,0.02590 ,0.02716 ,0.00010 ,0.00709 ,0.02100 ,0.01380 ,0.01889 ,0.00416 ,0.14267 ,0.14097 ,0,0,0,0,0,0,1,0,0,0,0,0
193805,9.27 ,0.75330 ,0.83670 ,0.81957 ,0.00050 ,0.03220 ,0.06060 ,0.02570 ,0.02998 ,0.00000 ,-0.00704 ,0.00440 ,0.00100 ,0.00765 ,0.00527 ,-0.03997 ,-0.04604 ,0,0,0,0,0,0,0,1,0,0,0,0
193806,11.56 ,0.74000 ,0.77000 ,0.65955 ,0.00050 ,0.03260 ,0.06250 ,0.02590 ,0.01674 ,0.00000 ,0.00000 ,0.00040 ,0.00950 ,0.01181 ,0.00609 ,0.25352 ,0.24930 ,1,0,0,0,0,0,1,1,1,1,0,0
193807,12.40 ,0.71330 ,0.72000 ,0.62535 ,0.00070 ,0.03220 ,0.05630 ,0.02570 ,0.01706 ,-0.00010 ,0.00000 ,0.00430 ,0.00660 ,0.00683 ,0.00569 ,0.07474 ,0.07387 ,1,1,1,1,1,0,1,1,1,1,1,0
193808,12.06 ,0.68670 ,0.67000 ,0.63402 ,0.00060 ,0.03180 ,0.05490 ,0.02590 ,0.01431 ,0.00000 ,0.00000 ,0.00000 ,-0.00190 ,0.00598 ,0.00534 ,-0.02590 ,-0.02947 ,1,1,1,1,1,1,0,1,1,1,1,0
193809,12.24 ,0.66000 ,0.62000 ,0.62425 ,0.00080 ,0.03210 ,0.05650 ,0.02590 ,0.01190 ,0.00020 ,0.00000 ,0.00220 ,0.01090 ,0.01705 ,0.00613 ,0.01693 ,0.01387 ,1,1,1,1,1,1,1,0,1,1,1,0
193810,13.17 ,0.61000 ,0.62670 ,0.58195 ,0.00050 ,0.03150 ,0.05360 ,0.02540 ,0.00793 ,0.00010 ,-0.00709 ,0.00870 ,0.00800 ,0.00440 ,0.00560 ,0.07896 ,0.07820 ,1,1,1,1,1,1,1,1,1,1,1,1
193811,12.73 ,0.56000 ,0.63330 ,0.58937 ,0.00040 ,0.03100 ,0.05230 ,0.02570 ,0.00854 ,-0.00060 ,0.00000 ,-0.00220 ,0.00370 ,0.00464 ,0.00512 ,-0.02621 ,-0.03278 ,1,1,1,1,1,1,0,1,1,1,1,1
193812,13.21 ,0.51000 ,0.64000 ,0.57204 ,0.00030 ,0.03080 ,0.05270 ,0.02520 ,0.00572 ,0.00000 ,0.00000 ,0.00800 ,0.01220 ,0.00229 ,0.00417 ,0.04481 ,0.04154 ,1,1,1,1,1,1,1,1,1,1,1,1
193901,12.30 ,0.51330 ,0.66330 ,0.61422 ,0.00030 ,0.03010 ,0.05120 ,0.02490 ,-0.00360 ,-0.00010 ,0.00000 ,0.00590 ,0.00220 ,0.00730 ,0.00431 ,-0.07051 ,-0.07131 ,1,1,1,1,1,1,0,0,0,0,1,1
193902,12.70 ,0.51670 ,0.68670 ,0.59946 ,0.00030 ,0.03000 ,0.05050 ,0.02450 ,0.00061 ,0.00010 ,-0.00714 ,0.00800 ,0.00640 ,0.00329 ,0.00263 ,0.03929 ,0.03436 ,1,1,1,1,1,1,1,0,0,1,1,1
193903,10.98 ,0.52000 ,0.71000 ,0.66065 ,0.00030 ,0.02990 ,0.04890 ,0.02370 ,-0.00126 ,-0.00010 ,0.00000 ,0.01250 ,0.00220 ,0.00854 ,0.00271 ,-0.13482 ,-0.13817 ,0,0,0,0,0,1,0,0,0,0,0,1
193904,10.92 ,0.52330 ,0.72670 ,0.67845 ,0.00030 ,0.03020 ,0.05150 ,0.02290 ,-0.00188 ,0.00000 ,-0.00719 ,0.01180 ,0.00640 ,0.00920 ,0.00412 ,-0.00661 ,-0.00784 ,0,0,0,0,0,0,0,0,0,0,0,1
193905,11.60 ,0.52670 ,0.74330 ,0.63034 ,0.00030 ,0.02970 ,0.05070 ,0.02170 ,-0.00235 ,0.00010 ,0.00000 ,0.01710 ,0.00490 ,0.00356 ,0.00361 ,0.06956 ,0.06346 ,0,0,0,0,0,0,1,1,0,0,0,1
193906,10.86 ,0.53000 ,0.76000 ,0.66677 ,0.00030 ,0.02920 ,0.04910 ,0.02210 ,-0.00009 ,0.00010 ,0.00000 ,-0.00270 ,0.00350 ,0.00320 ,0.00416 ,-0.06181 ,-0.06575 ,0,0,0,0,0,0,0,0,0,0,0,0
193907,12.04 ,0.54000 ,0.77670 ,0.60799 ,0.00040 ,0.02890 ,0.04840 ,0.02130 ,-0.00156 ,0.00000 ,0.00000 ,0.01130 ,-0.00070 ,0.00430 ,0.00365 ,0.11131 ,0.11036 ,1,0,0,0,0,0,1,1,1,0,0,0
193908,11.18 ,0.55000 ,0.79330 ,0.64802 ,0.00050 ,0.02930 ,0.04850 ,0.02310 ,-0.00301 ,-0.00010 ,0.00000 ,-0.02010 ,-0.03920 ,0.00714 ,0.00769 ,-0.06755 ,-0.07303 ,0,0,0,0,0,0,0,1,0,0,0,0
193909,13.02 ,0.56000 ,0.81000 ,0.58005 ,0.00140 ,0.03250 ,0.05000 ,0.02780 ,-0.00211 ,0.00010 ,0.02174 ,-0.05450 ,0.01510 ,0.01568 ,0.00709 ,0.18117 ,0.17757 ,1,1,1,1,1,1,1,1,1,1,0,1
193910,12.83 ,0.58000 ,0.84000 ,0.57348 ,0.00050 ,0.03150 ,0.04880 ,0.02470 ,-0.00185 ,0.00000 ,-0.00709 ,0.04100 ,0.02370 ,0.00185 ,0.00656 ,-0.01689 ,-0.01764 ,1,1,1,1,1,1,0,1,1,1,1,0
193911,12.20 ,0.60000 ,0.87000 ,0.59784 ,0.00050 ,0.03000 ,0.04850 ,0.02360 ,-0.00170 ,0.00000 ,0.00000 ,0.01620 ,0.00790 ,0.00128 ,0.00663 ,-0.04053 ,-0.05114 ,1,1,1,1,1,1,0,0,1,1,0,0
193912,12.49 ,0.62000 ,0.90000 ,0.58071 ,0.00040 ,0.02940 ,0.04920 ,0.02260 ,0.00255 ,0.00000 ,0.00000 ,0.01450 ,0.00780 ,0.00107 ,0.00607 ,0.02818 ,0.02314 ,1,1,1,1,1,1,1,0,0,1,1,0
194001,12.05 ,0.62330 ,0.93000 ,0.59933 ,0.00010 ,0.02880 ,0.04860 ,0.02290 ,0.00777 ,0.00000 ,-0.00714 ,-0.00170 ,0.00490 ,0.00148 ,0.00561 ,-0.03593 ,-0.03680 ,1,1,1,1,1,1,0,0,0,1,1,0
194002,12.13 ,0.62670 ,0.96000 ,0.59438 ,0.00020 ,0.02860 ,0.04830 ,0.02280 ,0.00484 ,0.00000 ,0.00719 ,0.00270 ,0.00210 ,0.00049 ,0.00542 ,0.01314 ,0.00692 ,1,1,1,1,1,1,1,0,0,1,1,0
194003,12.25 ,0.63000 ,0.99000 ,0.64796 ,0.00020 ,0.02840 ,0.04800 ,0.02150 ,0.00568 ,0.00000 ,0.00000 ,0.01770 ,0.00490 ,0.00071 ,0.00505 ,0.01356 ,0.01052 ,1,1,0,1,0,1,1,1,0,0,1,1
194004,12.19 ,0.63670 ,1.00670 ,0.64407 ,0.00020 ,0.02820 ,0.04740 ,0.02200 ,0.00585 ,0.00000 ,0.00000 ,-0.00350 ,-0.00920 ,0.00119 ,0.00282 ,-0.00448 ,-0.00623 ,0,1,0,1,0,1,0,1,1,0,1,1
194005,9.27 ,0.64330 ,1.02330 ,0.82258 ,0.00060 ,0.02930 ,0.04940 ,0.02460 ,0.00661 ,-0.00020 ,0.00000 ,-0.02990 ,-0.00210 ,0.01867 ,0.00314 ,-0.23148 ,-0.23977 ,0,0,0,0,0,0,0,0,0,0,0,0
194006,9.98 ,0.65000 ,1.04000 ,0.78322 ,0.00100 ,0.02960 ,0.05110 ,0.02270 ,0.00637 ,0.00000 ,0.00714 ,0.02580 ,0.01210 ,0.00980 ,0.00351 ,0.08304 ,0.07821 ,0,0,0,0,0,0,1,0,0,0,0,0
194007,10.29 ,0.65670 ,1.05330 ,0.75789 ,0.00050 ,0.02880 ,0.04800 ,0.02240 ,0.00811 ,0.00010 ,-0.00709 ,0.00520 ,0.00210 ,0.00132 ,0.00334 ,0.03309 ,0.03191 ,0,0,0,0,0,0,1,1,0,0,0,0
194008,10.56 ,0.66330 ,1.06670 ,0.74178 ,0.00040 ,0.02850 ,0.04760 ,0.02230 ,0.00909 ,-0.00010 ,0.00000 ,0.00280 ,0.00070 ,0.00356 ,0.00354 ,0.03542 ,0.02663 ,0,0,0,0,0,0,1,1,1,0,0,0
194009,10.66 ,0.67000 ,1.08000 ,0.72075 ,0.00050 ,0.02820 ,0.04660 ,0.02150 ,0.00965 ,0.00000 ,0.00000 ,0.01100 ,0.00920 ,0.00294 ,0.00448 ,0.01422 ,0.01010 ,0,0,0,0,0,0,1,1,1,0,0,0
194010,11.08 ,0.67000 ,1.07000 ,0.71020 ,0.00020 ,0.02790 ,0.04560 ,0.02140 ,0.00941 ,0.00000 ,0.00000 ,0.00310 ,0.00490 ,0.00147 ,0.00457 ,0.04147 ,0.04018 ,1,0,0,0,0,0,1,1,1,0,0,0
194011,10.61 ,0.67000 ,1.06000 ,0.73521 ,0.00020 ,0.02750 ,0.04480 ,0.01990 ,0.01016 ,0.00000 ,0.00000 ,0.02050 ,0.00630 ,0.00591 ,0.00408 ,-0.02943 ,-0.04300 ,0,0,1,0,1,0,0,0,1,1,0,0
194012,10.58 ,0.67000 ,1.05000 ,0.72905 ,0.00020 ,0.02710 ,0.04450 ,0.01940 ,0.01259 ,0.00000 ,0.00714 ,0.00670 ,-0.00230 ,0.00051 ,0.00426 ,0.00293 ,-0.00249 ,1,0,1,0,1,0,0,0,0,1,0,0
194101,10.07 ,0.67330 ,1.05330 ,0.77016 ,0.00020 ,0.02750 ,0.04380 ,0.02130 ,0.01085 ,-0.00010 ,0.00000 ,-0.02010 ,0.00060 ,0.00186 ,0.00363 ,-0.04556 ,-0.04685 ,0,0,0,0,1,0,0,0,0,0,0,0
194102,9.92 ,0.67670 ,1.05670 ,0.78380 ,0.00040 ,0.02780 ,0.04420 ,0.02130 ,0.01077 ,-0.00010 ,0.00000 ,0.00200 ,0.00060 ,0.00275 ,0.00201 ,-0.00473 ,-0.01257 ,0,0,0,0,0,0,0,0,0,0,1,0
194103,9.96 ,0.68000 ,1.06000 ,0.80427 ,0.00110 ,0.02800 ,0.04380 ,0.02060 ,0.01006 ,0.00010 ,0.00709 ,0.00960 ,-0.00220 ,0.00136 ,0.00186 ,0.00887 ,0.00417 ,0,0,0,0,0,0,1,0,0,0,0,0
194104,9.31 ,0.68330 ,1.07000 ,0.85425 ,0.00100 ,0.02820 ,0.04330 ,0.01960 ,0.01048 ,-0.00010 ,0.00704 ,0.01290 ,0.00780 ,0.00177 ,0.00158 ,-0.06215 ,-0.06346 ,0,0,0,0,0,0,0,0,0,0,0,0
194105,9.35 ,0.68670 ,1.08000 ,0.84918 ,0.00110 ,0.02810 ,0.04320 ,0.01950 ,0.00992 ,0.00000 ,0.00699 ,0.00270 ,0.00490 ,0.00157 ,0.00230 ,0.01318 ,0.00214 ,0,0,0,0,0,0,1,0,0,0,0,1
194106,9.85 ,0.69000 ,1.09000 ,0.80153 ,0.00120 ,0.02770 ,0.04310 ,0.01910 ,0.00897 ,0.00000 ,0.02083 ,0.00660 ,0.00630 ,0.00118 ,0.00222 ,0.05885 ,0.05249 ,0,0,0,0,0,0,1,1,0,0,0,0
194107,10.39 ,0.69330 ,1.12330 ,0.76636 ,0.00120 ,0.02740 ,0.04280 ,0.01910 ,0.00903 ,0.00030 ,0.00000 ,0.00220 ,0.00630 ,0.00121 ,0.00234 ,0.05711 ,0.05562 ,1,1,1,0,0,0,1,1,1,1,0,1
194108,10.30 ,0.69670 ,1.15670 ,0.77454 ,0.00130 ,0.02740 ,0.04270 ,0.01900 ,0.01073 ,0.00010 ,0.01361 ,0.00180 ,0.00340 ,0.00051 ,0.00201 ,-0.00111 ,-0.00974 ,1,1,1,1,1,1,0,1,1,1,0,0
194109,10.20 ,0.70000 ,1.19000 ,0.77827 ,0.00100 ,0.02750 ,0.04300 ,0.01930 ,0.01028 ,0.00010 ,0.01342 ,-0.00120 ,0.00480 ,0.00098 ,0.00267 ,-0.00735 ,-0.01150 ,1,1,1,1,1,1,0,0,1,1,0,0
194110,9.50 ,0.70330 ,1.18000 ,0.83772 ,0.00090 ,0.02730 ,0.04280 ,0.01820 ,0.01169 ,0.00000 ,0.01325 ,0.01400 ,0.00340 ,0.00131 ,0.00162 ,-0.06460 ,-0.06596 ,0,0,0,0,1,0,0,0,0,1,0,0
194111,9.10 ,0.70670 ,1.17000 ,0.86081 ,0.00280 ,0.02720 ,0.04280 ,0.01860 ,0.01036 ,0.00000 ,0.00654 ,-0.00290 ,-0.00940 ,0.00129 ,0.00207 ,-0.02492 ,-0.04211 ,0,0,0,0,0,0,0,0,0,0,0,0
194112,8.69 ,0.71000 ,1.16000 ,0.88951 ,0.00330 ,0.02800 ,0.04380 ,0.02040 ,0.01034 ,0.00010 ,0.00649 ,-0.01770 ,0.00060 ,0.00668 ,0.00345 ,-0.03884 ,-0.04621 ,0,0,0,0,0,0,0,0,0,0,0,0
194201,8.81 ,0.70330 ,1.12000 ,0.90211 ,0.00270 ,0.02830 ,0.04290 ,0.02470 ,0.00894 ,0.00020 ,0.01290 ,0.00690 ,0.00060 ,0.00220 ,0.00270 ,0.02228 ,0.02064 ,0,0,0,0,0,0,1,0,0,0,0,0
194202,8.59 ,0.69670 ,1.08000 ,0.92606 ,0.00250 ,0.02850 ,0.04290 ,0.02470 ,0.00935 ,0.00010 ,0.00637 ,0.00110 ,-0.00080 ,0.00126 ,0.00290 ,-0.01765 ,-0.02464 ,0,0,0,0,0,0,0,0,0,0,0,0
194203,8.01 ,0.69000 ,1.04000 ,1.03486 ,0.00250 ,0.02860 ,0.04300 ,0.02440 ,0.01012 ,0.00010 ,0.01266 ,0.00920 ,0.00630 ,0.00311 ,0.00301 ,-0.06407 ,-0.06968 ,0,0,0,0,0,0,0,0,0,0,0,0
194204,7.66 ,0.68000 ,1.02000 ,1.08023 ,0.00320 ,0.02830 ,0.04260 ,0.02460 ,0.01100 ,0.00010 ,0.00625 ,-0.00290 ,0.00060 ,0.00244 ,0.00340 ,-0.03799 ,-0.04032 ,0,0,0,0,0,0,0,0,0,0,0,0
194205,8.15 ,0.67000 ,1.00000 ,1.02102 ,0.00370 ,0.02850 ,0.04270 ,0.02430 ,0.01053 ,0.00030 ,0.01242 ,0.00750 ,0.00200 ,0.00159 ,0.00377 ,0.07034 ,0.06012 ,0,0,0,0,0,0,1,1,0,0,0,0
194206,8.30 ,0.66000 ,0.98000 ,0.99671 ,0.00370 ,0.02850 ,0.04330 ,0.02440 ,0.01020 ,0.00020 ,0.00000 ,0.00030 ,0.00340 ,0.00120 ,0.00327 ,0.02354 ,0.01698 ,0,0,0,0,0,0,1,1,1,0,0,0
194207,8.56 ,0.64670 ,0.96670 ,0.97427 ,0.00380 ,0.02830 ,0.04300 ,0.02440 ,0.00849 ,0.00030 ,0.00613 ,0.00180 ,0.00200 ,0.00209 ,0.00142 ,0.03603 ,0.03431 ,1,0,1,0,0,0,1,1,1,0,0,0
194208,8.62 ,0.63330 ,0.95330 ,0.96868 ,0.00380 ,0.02810 ,0.04280 ,0.02440 ,0.00715 ,0.00030 ,0.00610 ,0.00380 ,0.00350 ,0.00063 ,0.00179 ,0.01535 ,0.00753 ,1,0,1,0,1,0,1,1,1,1,0,0
194209,8.85 ,0.62000 ,0.94000 ,0.94400 ,0.00380 ,0.02800 ,0.04260 ,0.02440 ,0.00624 ,0.00030 ,0.00000 ,0.00030 ,0.00200 ,0.00047 ,0.00280 ,0.03245 ,0.02767 ,1,1,1,1,1,1,1,1,1,1,1,0
194210,9.42 ,0.61000 ,0.97000 ,0.90749 ,0.00380 ,0.02800 ,0.04240 ,0.02440 ,0.00443 ,0.00030 ,0.01212 ,0.00240 ,0.00060 ,0.00127 ,0.00311 ,0.06787 ,0.06633 ,1,1,1,1,1,1,1,1,1,1,1,0
